id,CGPA,Academic Pressure,Work Pressure,Study Satisfaction,Job Satisfaction,Work/Study Hours
74091,8.74,5.0,0.0,4.0,0.0,12.0
74099,7.88,2.0,0.0,4.0,0.0,1.0
74105,8.42,1.0,0.0,1.0,0.0,1.0
74111,5.48,3.0,0.0,5.0,0.0,9.0
74117,6.61,1.0,0.0,5.0,0.0,0.0
74122,7.07,5.0,0.0,2.0,0.0,10.0
74123,9.44,2.0,0.0,4.0,0.0,8.0
74130,8.27,4.0,0.0,4.0,0.0,11.0
74131,8.56,3.0,0.0,5.0,0.0,12.0
74133,6.37,4.0,0.0,5.0,0.0,6.0
74139,9.5,5.0,0.0,2.0,0.0,11.0
74141,8.04,5.0,0.0,4.0,0.0,10.0
74154,8.04,3.0,0.0,4.0,0.0,10.0
74157,6.41,2.0,0.0,5.0,0.0,9.0
74158,6.37,1.0,0.0,4.0,0.0,3.0
74172,9.82,5.0,0.0,2.0,0.0,12.0
74177,5.88,5.0,0.0,2.0,0.0,10.0
74179,9.72,3.0,0.0,2.0,0.0,12.0
74191,8.04,3.0,0.0,2.0,0.0,8.0
74192,8.95,2.0,0.0,5.0,0.0,2.0
74212,5.56,5.0,0.0,2.0,0.0,11.0
74213,7.53,3.0,0.0,2.0,0.0,8.0
74218,6.23,3.0,0.0,5.0,0.0,12.0
74222,7.17,4.0,0.0,4.0,0.0,10.0
74234,6.41,3.0,0.0,5.0,0.0,7.0
74241,8.73,5.0,0.0,5.0,0.0,4.0
74242,8.07,5.0,0.0,2.0,0.0,3.0
74247,5.9,1.0,0.0,2.0,0.0,5.0
74253,6.24,2.0,0.0,4.0,0.0,9.0
74259,9.85,4.0,0.0,2.0,0.0,10.0
74263,9.84,5.0,0.0,2.0,0.0,8.0
74268,7.39,2.0,0.0,1.0,0.0,6.0
74273,8.58,4.0,0.0,4.0,0.0,10.0
74280,7.53,3.0,0.0,5.0,0.0,3.0
74287,5.66,5.0,0.0,1.0,0.0,8.0
74288,7.6,3.0,0.0,3.0,0.0,5.0
74292,8.95,1.0,0.0,2.0,0.0,11.0
74296,6.0,1.0,0.0,5.0,0.0,11.0
74301,8.04,2.0,0.0,4.0,0.0,8.0
74304,6.79,3.0,0.0,2.0,0.0,8.0
74309,6.89,1.0,0.0,2.0,0.0,8.0
74313,5.32,3.0,0.0,4.0,0.0,7.0
74321,7.51,4.0,0.0,3.0,0.0,4.0
74322,7.48,3.0,0.0,4.0,0.0,9.0
74333,5.88,5.0,0.0,1.0,0.0,11.0
74334,8.21,1.0,0.0,5.0,0.0,6.0
74336,5.74,3.0,0.0,3.0,0.0,6.0
74340,6.61,4.0,0.0,5.0,0.0,10.0
74342,8.04,3.0,0.0,4.0,0.0,0.0
74346,6.16,1.0,0.0,4.0,0.0,12.0
74356,5.12,4.0,0.0,3.0,0.0,9.0
74371,8.54,5.0,0.0,5.0,0.0,11.0
74382,9.72,1.0,0.0,1.0,0.0,12.0
74387,7.09,2.0,0.0,5.0,0.0,3.0
74389,7.77,5.0,0.0,4.0,0.0,7.0
74399,8.04,3.0,0.0,4.0,0.0,2.0
74401,8.04,5.0,0.0,4.0,0.0,10.0
74408,6.89,3.0,0.0,1.0,0.0,9.0
74419,7.64,3.0,0.0,2.0,0.0,10.0
74423,8.69,4.0,0.0,4.0,0.0,10.0
74429,8.74,2.0,0.0,5.0,0.0,6.0
74433,7.77,2.0,0.0,2.0,0.0,12.0
74436,5.57,5.0,0.0,3.0,0.0,9.0
74437,8.58,5.0,0.0,1.0,0.0,9.0
74438,8.04,5.0,0.0,5.0,0.0,12.0
74439,7.48,4.0,0.0,4.0,0.0,6.0
74442,5.81,5.0,0.0,3.0,0.0,4.0
74449,5.88,3.0,0.0,4.0,0.0,10.0
74456,9.49,1.0,0.0,3.0,0.0,9.0
74463,8.42,3.0,0.0,1.0,0.0,6.0
74468,6.37,4.0,0.0,4.0,0.0,0.0
74471,7.13,1.0,0.0,3.0,0.0,0.0
74476,9.41,1.0,0.0,1.0,0.0,3.0
74479,9.39,4.0,0.0,2.0,0.0,11.0
74482,6.39,3.0,0.0,1.0,0.0,7.0
74483,6.04,1.0,0.0,4.0,0.0,5.0
74488,8.04,4.0,0.0,3.0,0.0,7.0
74500,7.61,5.0,0.0,2.0,0.0,10.0
74503,8.17,3.0,0.0,2.0,0.0,12.0
74513,6.29,4.0,0.0,3.0,0.0,1.0
74520,9.44,5.0,0.0,3.0,0.0,11.0
74521,7.51,3.0,0.0,3.0,0.0,12.0
74540,9.85,3.0,0.0,2.0,0.0,6.0
74541,5.65,3.0,0.0,5.0,0.0,11.0
74551,9.97,3.0,0.0,1.0,0.0,9.0
74552,7.52,3.0,0.0,2.0,0.0,0.0
74557,6.1,4.0,0.0,1.0,0.0,5.0
74573,9.25,4.0,0.0,1.0,0.0,10.0
74575,7.68,5.0,0.0,1.0,0.0,5.0
74580,8.91,4.0,0.0,3.0,0.0,3.0
74589,8.0,4.0,0.0,4.0,0.0,6.0
74594,9.6,2.0,0.0,3.0,0.0,8.0
74602,7.53,5.0,0.0,1.0,0.0,2.0
74603,6.83,4.0,0.0,3.0,0.0,12.0
74610,6.1,1.0,0.0,3.0,0.0,8.0
74615,5.32,1.0,0.0,4.0,0.0,10.0
74617,5.1,2.0,0.0,4.0,0.0,4.0
74620,7.68,5.0,0.0,3.0,0.0,0.0
74623,7.27,1.0,0.0,5.0,0.0,7.0
74624,9.19,4.0,0.0,5.0,0.0,12.0
74633,7.1,3.0,0.0,4.0,0.0,12.0
74649,7.47,1.0,0.0,2.0,0.0,1.0
74650,9.86,1.0,0.0,5.0,0.0,6.0
74659,6.02,5.0,0.0,4.0,0.0,7.0
74660,7.72,3.0,0.0,4.0,0.0,8.0
74672,8.04,3.0,0.0,4.0,0.0,7.0
74684,8.17,1.0,0.0,4.0,0.0,2.0
74689,9.63,5.0,0.0,3.0,0.0,10.0
74694,7.04,3.0,0.0,5.0,0.0,0.0
74695,6.41,1.0,0.0,2.0,0.0,8.0
74698,9.24,5.0,0.0,5.0,0.0,11.0
74707,8.04,2.0,0.0,4.0,0.0,12.0
74711,6.37,3.0,0.0,4.0,0.0,12.0
74713,7.49,4.0,0.0,3.0,0.0,7.0
74717,7.99,3.0,0.0,4.0,0.0,12.0
74721,7.51,5.0,0.0,1.0,0.0,7.0
74726,8.25,5.0,0.0,1.0,0.0,9.0
74727,6.26,5.0,0.0,3.0,0.0,5.0
74734,7.28,5.0,0.0,5.0,0.0,10.0
74739,8.5,4.0,0.0,1.0,0.0,10.0
74748,9.72,4.0,0.0,1.0,0.0,9.0
74749,6.38,3.0,0.0,3.0,0.0,4.0
74755,8.14,4.0,0.0,4.0,0.0,1.0
74759,9.1,3.0,0.0,1.0,0.0,6.0
74761,6.51,2.0,0.0,2.0,0.0,0.0
74768,7.75,3.0,0.0,2.0,0.0,11.0
74769,7.52,5.0,0.0,1.0,0.0,12.0
74773,7.9,3.0,0.0,2.0,0.0,12.0
74778,9.26,3.0,0.0,4.0,0.0,10.0
74786,8.04,4.0,0.0,3.0,0.0,1.0
74788,8.81,1.0,0.0,1.0,0.0,10.0
74790,9.89,3.0,0.0,5.0,0.0,9.0
74793,8.04,3.0,0.0,1.0,0.0,12.0
74803,6.89,1.0,0.0,5.0,0.0,1.0
74817,9.63,4.0,0.0,2.0,0.0,6.0
74825,9.84,5.0,0.0,2.0,0.0,12.0
74832,7.1,3.0,0.0,4.0,0.0,11.0
74844,8.04,5.0,0.0,2.0,0.0,8.0
74851,7.15,3.0,0.0,3.0,0.0,7.0
74854,5.97,2.0,0.0,1.0,0.0,1.0
74855,8.96,4.0,0.0,1.0,0.0,4.0
74856,6.78,1.0,0.0,5.0,0.0,11.0
74857,8.58,4.0,0.0,2.0,0.0,10.0
74858,5.6,5.0,0.0,1.0,0.0,3.0
74866,9.44,3.0,0.0,2.0,0.0,11.0
74868,9.37,2.0,0.0,2.0,0.0,12.0
74871,6.27,3.0,0.0,4.0,0.0,0.0
74872,5.64,4.0,0.0,4.0,0.0,11.0
74887,7.94,3.0,0.0,5.0,0.0,1.0
74890,7.38,5.0,0.0,2.0,0.0,2.0
74893,7.1,5.0,0.0,3.0,0.0,9.0
74895,8.04,3.0,0.0,2.0,0.0,6.0
74898,5.74,5.0,0.0,1.0,0.0,0.0
74905,7.09,1.0,0.0,5.0,0.0,2.0
74906,5.32,3.0,0.0,4.0,0.0,11.0
74911,9.84,1.0,0.0,4.0,0.0,9.0
74916,8.47,2.0,0.0,3.0,0.0,0.0
74918,5.32,5.0,0.0,5.0,0.0,8.0
74920,7.08,4.0,0.0,4.0,0.0,12.0
74924,8.58,2.0,0.0,2.0,0.0,6.0
74931,6.37,4.0,0.0,3.0,0.0,11.0
74932,5.6,3.0,0.0,1.0,0.0,12.0
74941,9.05,4.0,0.0,2.0,0.0,8.0
74943,5.69,5.0,0.0,2.0,0.0,6.0
74945,8.28,4.0,0.0,1.0,0.0,12.0
74949,7.09,5.0,0.0,3.0,0.0,7.0
74953,7.02,1.0,0.0,4.0,0.0,10.0
74954,5.72,3.0,0.0,2.0,0.0,2.0
74956,6.75,5.0,0.0,1.0,0.0,8.0
74958,7.43,1.0,0.0,5.0,0.0,11.0
74963,9.89,3.0,0.0,4.0,0.0,1.0
74964,7.9,5.0,0.0,4.0,0.0,4.0
74968,6.75,2.0,0.0,4.0,0.0,1.0
74970,7.22,1.0,0.0,3.0,0.0,11.0
74971,5.47,2.0,0.0,5.0,0.0,12.0
74972,9.16,2.0,0.0,1.0,0.0,11.0
74973,9.54,1.0,0.0,3.0,0.0,9.0
74974,8.59,1.0,0.0,1.0,0.0,3.0
74980,7.64,1.0,0.0,3.0,0.0,9.0
74987,5.46,2.0,0.0,4.0,0.0,8.0
74991,5.37,2.0,0.0,5.0,0.0,4.0
74992,8.95,4.0,0.0,2.0,0.0,12.0
75002,7.15,2.0,0.0,4.0,0.0,4.0
75005,8.95,3.0,0.0,4.0,0.0,6.0
75007,0.0,0.0,2.0,0.0,1.0,3.0
75014,5.7,3.0,0.0,4.0,0.0,4.0
75023,8.14,4.0,0.0,3.0,0.0,10.0
75025,9.84,5.0,0.0,1.0,0.0,8.0
75026,5.56,3.0,0.0,4.0,0.0,10.0
75029,5.64,4.0,0.0,2.0,0.0,6.0
75030,7.09,1.0,0.0,2.0,0.0,12.0
75035,9.93,1.0,0.0,2.0,0.0,7.0
75040,7.39,5.0,0.0,2.0,0.0,12.0
75043,9.97,1.0,0.0,1.0,0.0,1.0
75045,9.03,5.0,0.0,3.0,0.0,12.0
75046,8.93,3.0,0.0,2.0,0.0,1.0
75048,8.04,3.0,0.0,2.0,0.0,9.0
75050,9.44,4.0,0.0,3.0,0.0,11.0
75054,6.86,3.0,0.0,3.0,0.0,11.0
75061,9.39,1.0,0.0,3.0,0.0,10.0
75070,8.74,1.0,0.0,3.0,0.0,8.0
75082,9.5,1.0,0.0,1.0,0.0,9.0
75086,9.34,1.0,0.0,5.0,0.0,6.0
75087,8.04,4.0,0.0,3.0,0.0,6.0
75094,6.28,1.0,0.0,4.0,0.0,7.0
75100,8.79,3.0,0.0,1.0,0.0,2.0
75108,9.96,4.0,0.0,1.0,0.0,12.0
75114,7.0,3.0,0.0,5.0,0.0,12.0
75117,6.0,5.0,0.0,4.0,0.0,9.0
75120,6.16,1.0,0.0,3.0,0.0,0.0
75125,8.13,3.0,0.0,4.0,0.0,0.0
75127,6.51,5.0,0.0,1.0,0.0,6.0
75128,7.94,3.0,0.0,2.0,0.0,5.0
75131,9.71,3.0,0.0,4.0,0.0,1.0
75133,7.25,3.0,0.0,3.0,0.0,11.0
75135,5.88,2.0,0.0,3.0,0.0,10.0
75139,8.46,1.0,0.0,4.0,0.0,5.0
75147,9.63,4.0,0.0,1.0,0.0,4.0
75148,8.71,1.0,0.0,2.0,0.0,11.0
75155,6.17,3.0,0.0,4.0,0.0,4.0
75160,7.13,3.0,0.0,5.0,0.0,10.0
75164,9.63,4.0,0.0,2.0,0.0,7.0
75167,6.29,4.0,0.0,1.0,0.0,12.0
75169,7.85,5.0,0.0,3.0,0.0,11.0
75170,9.67,3.0,0.0,5.0,0.0,3.0
75173,9.34,2.0,0.0,5.0,0.0,0.0
75187,8.95,3.0,0.0,3.0,0.0,10.0
75194,9.21,1.0,0.0,4.0,0.0,9.0
75195,8.21,4.0,0.0,2.0,0.0,11.0
75196,5.67,5.0,0.0,2.0,0.0,10.0
75205,8.5,5.0,0.0,4.0,0.0,9.0
75206,9.4,5.0,0.0,4.0,0.0,11.0
75208,8.59,4.0,0.0,4.0,0.0,1.0
75212,9.56,3.0,0.0,1.0,0.0,8.0
75217,7.22,2.0,0.0,5.0,0.0,7.0
75218,8.24,4.0,0.0,2.0,0.0,11.0
75221,8.13,5.0,0.0,4.0,0.0,2.0
75224,6.69,1.0,0.0,4.0,0.0,6.0
75227,9.92,3.0,0.0,4.0,0.0,6.0
75228,9.72,5.0,0.0,2.0,0.0,2.0
75232,5.72,1.0,0.0,2.0,0.0,0.0
75236,7.02,4.0,0.0,5.0,0.0,11.0
75238,6.52,5.0,0.0,2.0,0.0,8.0
75239,9.44,3.0,0.0,4.0,0.0,2.0
75240,9.98,1.0,0.0,5.0,0.0,9.0
75242,9.41,3.0,0.0,1.0,0.0,1.0
75244,7.51,5.0,0.0,5.0,0.0,7.0
75248,7.22,5.0,0.0,5.0,0.0,10.0
75249,9.88,3.0,0.0,4.0,0.0,10.0
75251,8.09,3.0,0.0,4.0,0.0,11.0
75255,5.89,2.0,0.0,3.0,0.0,1.0
75265,7.04,5.0,0.0,1.0,0.0,7.0
75269,8.96,5.0,0.0,2.0,0.0,6.0
75270,7.75,3.0,0.0,1.0,0.0,1.0
75274,7.6,3.0,0.0,4.0,0.0,10.0
75275,7.21,3.0,0.0,4.0,0.0,4.0
75281,7.09,4.0,0.0,3.0,0.0,9.0
75284,5.46,2.0,0.0,2.0,0.0,12.0
75286,5.83,5.0,0.0,3.0,0.0,12.0
75290,9.21,5.0,0.0,2.0,0.0,11.0
75297,9.24,5.0,0.0,3.0,0.0,10.0
75312,5.58,3.0,0.0,5.0,0.0,6.0
75314,6.25,4.0,0.0,1.0,0.0,8.0
75317,8.04,1.0,0.0,3.0,0.0,11.0
75322,8.58,4.0,0.0,1.0,0.0,11.0
75323,8.7,4.0,0.0,5.0,0.0,2.0
75336,6.76,1.0,0.0,3.0,0.0,5.0
75348,8.96,2.0,0.0,3.0,0.0,8.0
75349,8.69,3.0,0.0,2.0,0.0,9.0
75355,9.87,2.0,0.0,1.0,0.0,6.0
75368,8.59,5.0,0.0,1.0,0.0,10.0
75373,10.0,5.0,0.0,5.0,0.0,4.0
75378,8.79,5.0,0.0,4.0,0.0,2.0
75382,7.25,1.0,0.0,1.0,0.0,2.0
75384,5.37,4.0,0.0,2.0,0.0,1.0
75387,6.16,5.0,0.0,5.0,0.0,10.0
75389,7.24,1.0,0.0,1.0,0.0,1.0
75390,9.44,3.0,0.0,4.0,0.0,4.0
75392,6.1,3.0,0.0,2.0,0.0,8.0
75394,5.65,3.0,0.0,3.0,0.0,8.0
75395,5.74,3.0,0.0,3.0,0.0,8.0
75402,7.32,1.0,0.0,1.0,0.0,7.0
75407,5.41,3.0,0.0,5.0,0.0,12.0
75408,9.91,1.0,0.0,3.0,0.0,0.0
75416,7.38,1.0,0.0,5.0,0.0,0.0
75418,8.17,4.0,0.0,2.0,0.0,12.0
75429,6.99,5.0,0.0,3.0,0.0,10.0
75434,7.35,4.0,0.0,4.0,0.0,9.0
75438,8.52,2.0,0.0,4.0,0.0,10.0
75444,5.14,3.0,0.0,4.0,0.0,1.0
75446,5.74,3.0,0.0,5.0,0.0,10.0
75448,10.0,4.0,0.0,4.0,0.0,1.0
75462,5.87,2.0,0.0,3.0,0.0,6.0
75464,8.58,5.0,0.0,5.0,0.0,3.0
75469,5.56,5.0,0.0,4.0,0.0,4.0
75470,8.04,3.0,0.0,3.0,0.0,0.0
75483,8.54,1.0,0.0,4.0,0.0,7.0
75493,9.44,3.0,0.0,1.0,0.0,12.0
75502,7.53,1.0,0.0,1.0,0.0,9.0
75513,8.04,1.0,0.0,2.0,0.0,10.0
75531,9.63,5.0,0.0,5.0,0.0,2.0
75535,7.8,4.0,0.0,2.0,0.0,10.0
75536,7.51,2.0,0.0,4.0,0.0,12.0
75538,8.95,5.0,0.0,2.0,0.0,3.0
75546,9.71,2.0,0.0,1.0,0.0,9.0
75548,7.5,2.0,0.0,2.0,0.0,11.0
75549,8.28,1.0,0.0,5.0,0.0,0.0
75550,5.74,2.0,0.0,3.0,0.0,10.0
75551,8.47,3.0,0.0,4.0,0.0,9.0
75563,5.16,4.0,0.0,1.0,0.0,1.0
75565,9.89,2.0,0.0,3.0,0.0,10.0
75568,7.68,4.0,0.0,4.0,0.0,11.0
75576,6.1,5.0,0.0,2.0,0.0,10.0
75577,7.47,1.0,0.0,1.0,0.0,2.0
75580,6.38,3.0,0.0,3.0,0.0,5.0
75581,9.24,5.0,0.0,2.0,0.0,5.0
75586,5.59,4.0,0.0,2.0,0.0,5.0
75587,7.11,2.0,0.0,4.0,0.0,9.0
75588,6.27,3.0,0.0,4.0,0.0,12.0
75592,5.85,5.0,0.0,2.0,0.0,6.0
75593,7.09,3.0,0.0,4.0,0.0,9.0
75598,9.94,1.0,0.0,4.0,0.0,6.0
75603,7.9,3.0,0.0,5.0,0.0,6.0
75612,7.51,2.0,0.0,3.0,0.0,7.0
75613,6.17,5.0,0.0,2.0,0.0,10.0
75615,8.71,3.0,0.0,4.0,0.0,10.0
75624,9.43,5.0,0.0,2.0,0.0,8.0
75625,9.88,1.0,0.0,3.0,0.0,6.0
75627,5.74,2.0,0.0,3.0,0.0,6.0
75629,7.09,4.0,0.0,3.0,0.0,1.0
75634,5.57,1.0,0.0,1.0,0.0,0.0
75635,6.99,3.0,0.0,4.0,0.0,11.0
75636,7.22,5.0,0.0,5.0,0.0,2.0
75637,8.46,1.0,0.0,5.0,0.0,5.0
75644,7.92,5.0,0.0,2.0,0.0,11.0
75645,5.58,4.0,0.0,4.0,0.0,8.0
75648,5.48,1.0,0.0,5.0,0.0,12.0
75655,7.9,5.0,0.0,4.0,0.0,9.0
75662,5.03,2.0,0.0,1.0,0.0,9.0
75666,5.77,3.0,0.0,1.0,0.0,5.0
75676,7.15,5.0,0.0,1.0,0.0,10.0
75681,7.37,4.0,0.0,4.0,0.0,11.0
75694,8.92,2.0,0.0,5.0,0.0,12.0
75697,9.31,3.0,0.0,4.0,0.0,12.0
75703,7.22,3.0,0.0,2.0,0.0,8.0
75708,6.69,4.0,0.0,5.0,0.0,4.0
75713,7.94,3.0,0.0,1.0,0.0,10.0
75720,8.19,5.0,0.0,1.0,0.0,7.0
75721,8.04,1.0,0.0,3.0,0.0,9.0
75723,6.36,3.0,0.0,4.0,0.0,5.0
75729,8.21,5.0,0.0,4.0,0.0,11.0
75732,6.0,4.0,0.0,5.0,0.0,7.0
75737,6.38,5.0,0.0,2.0,0.0,1.0
75740,8.5,2.0,0.0,5.0,0.0,11.0
75749,5.61,5.0,0.0,4.0,0.0,10.0
75754,5.37,3.0,0.0,4.0,0.0,9.0
75755,5.56,4.0,0.0,4.0,0.0,10.0
75756,9.44,5.0,0.0,1.0,0.0,11.0
75759,5.57,4.0,0.0,1.0,0.0,10.0
75765,9.21,5.0,0.0,2.0,0.0,9.0
75766,8.52,2.0,0.0,2.0,0.0,7.0
75777,5.42,4.0,0.0,4.0,0.0,8.0
75781,8.54,3.0,0.0,4.0,0.0,11.0
75782,8.91,3.0,0.0,3.0,0.0,2.0
75785,8.78,4.0,0.0,3.0,0.0,10.0
75787,5.51,4.0,0.0,3.0,0.0,8.0
75788,7.7,3.0,0.0,2.0,0.0,5.0
75796,7.22,5.0,0.0,3.0,0.0,3.0
75801,7.24,4.0,0.0,5.0,0.0,4.0
75806,5.35,4.0,0.0,2.0,0.0,11.0
75824,8.44,2.0,0.0,5.0,0.0,10.0
75826,9.87,3.0,0.0,3.0,0.0,3.0
75827,8.95,1.0,0.0,1.0,0.0,2.0
75828,9.39,3.0,0.0,2.0,0.0,11.0
75829,5.32,5.0,0.0,5.0,0.0,7.0
75830,7.15,3.0,0.0,2.0,0.0,11.0
75834,9.21,1.0,0.0,4.0,0.0,9.0
75835,7.1,3.0,0.0,2.0,0.0,10.0
75838,6.81,4.0,0.0,3.0,0.0,11.0
75849,8.04,3.0,0.0,2.0,0.0,5.0
75850,8.04,1.0,0.0,4.0,0.0,7.0
75857,5.66,3.0,0.0,2.0,0.0,8.0
75860,8.35,5.0,0.0,2.0,0.0,10.0
75866,7.52,2.0,0.0,3.0,0.0,0.0
75869,8.62,2.0,0.0,2.0,0.0,8.0
75873,5.55,2.0,0.0,3.0,0.0,0.0
75875,5.59,4.0,0.0,1.0,0.0,11.0
75878,5.85,3.0,0.0,2.0,0.0,12.0
75879,9.96,5.0,0.0,1.0,0.0,10.0
75886,9.11,5.0,0.0,4.0,0.0,8.0
75887,9.11,1.0,0.0,3.0,0.0,0.0
75900,7.94,5.0,0.0,2.0,0.0,3.0
75917,6.0,4.0,0.0,3.0,0.0,10.0
75919,6.25,5.0,0.0,3.0,0.0,5.0
75927,7.94,3.0,0.0,3.0,0.0,4.0
75943,6.99,3.0,0.0,1.0,0.0,11.0
75950,7.06,5.0,0.0,5.0,0.0,7.0
75954,8.24,4.0,0.0,1.0,0.0,1.0
75966,6.08,4.0,0.0,2.0,0.0,3.0
75975,8.62,5.0,0.0,1.0,0.0,10.0
75976,8.91,5.0,0.0,1.0,0.0,7.0
75978,5.64,2.0,0.0,4.0,0.0,4.0
75988,7.99,3.0,0.0,2.0,0.0,5.0
76001,5.45,3.0,0.0,3.0,0.0,6.0
76013,8.47,5.0,0.0,2.0,0.0,10.0
76017,8.44,3.0,0.0,2.0,0.0,9.0
76020,5.76,3.0,0.0,2.0,0.0,7.0
76025,8.11,2.0,0.0,3.0,0.0,2.0
76027,7.53,4.0,0.0,5.0,0.0,7.0
76030,5.76,3.0,0.0,5.0,0.0,12.0
76032,5.46,4.0,0.0,2.0,0.0,8.0
76033,9.44,2.0,0.0,3.0,0.0,11.0
76034,9.88,2.0,0.0,4.0,0.0,1.0
76035,8.09,4.0,0.0,4.0,0.0,6.0
76037,9.39,5.0,0.0,5.0,0.0,8.0
76040,9.21,4.0,0.0,1.0,0.0,11.0
76041,5.82,5.0,0.0,3.0,0.0,7.0
76044,9.93,2.0,0.0,3.0,0.0,2.0
76046,8.5,4.0,0.0,4.0,0.0,9.0
76048,5.85,1.0,0.0,5.0,0.0,7.0
76052,7.74,4.0,0.0,3.0,0.0,12.0
76054,9.6,3.0,0.0,3.0,0.0,6.0
76056,9.11,1.0,0.0,2.0,0.0,9.0
76061,8.04,4.0,0.0,3.0,0.0,2.0
76075,6.86,5.0,0.0,4.0,0.0,7.0
76084,9.19,3.0,0.0,5.0,0.0,4.0
76085,5.46,4.0,0.0,1.0,0.0,4.0
76086,5.69,5.0,0.0,5.0,0.0,10.0
76090,9.24,4.0,0.0,4.0,0.0,8.0
76109,8.13,3.0,0.0,1.0,0.0,12.0
76110,7.88,4.0,0.0,2.0,0.0,8.0
76118,9.93,3.0,0.0,5.0,0.0,10.0
76120,9.84,3.0,0.0,1.0,0.0,4.0
76130,6.1,4.0,0.0,2.0,0.0,3.0
76137,9.44,2.0,0.0,1.0,0.0,11.0
76147,8.63,2.0,0.0,1.0,0.0,12.0
76152,8.91,2.0,0.0,5.0,0.0,5.0
76153,5.59,5.0,0.0,1.0,0.0,6.0
76154,5.37,3.0,0.0,3.0,0.0,12.0
76156,8.95,4.0,0.0,4.0,0.0,12.0
76161,6.37,4.0,0.0,2.0,0.0,4.0
76172,8.71,1.0,0.0,5.0,0.0,7.0
76178,8.46,3.0,0.0,3.0,0.0,10.0
76179,7.82,3.0,0.0,5.0,0.0,8.0
76184,9.74,5.0,0.0,1.0,0.0,12.0
76185,7.91,3.0,0.0,2.0,0.0,10.0
76186,8.17,2.0,0.0,3.0,0.0,12.0
76195,9.72,5.0,0.0,5.0,0.0,4.0
76196,6.99,1.0,0.0,1.0,0.0,10.0
76198,9.42,2.0,0.0,1.0,0.0,11.0
76200,7.87,5.0,0.0,2.0,0.0,7.0
76201,5.37,4.0,0.0,2.0,0.0,12.0
76211,9.72,1.0,0.0,4.0,0.0,11.0
76212,5.79,4.0,0.0,4.0,0.0,10.0
76213,5.86,1.0,0.0,4.0,0.0,12.0
76224,8.61,4.0,0.0,3.0,0.0,2.0
76232,9.41,2.0,0.0,4.0,0.0,10.0
76233,5.7,3.0,0.0,4.0,0.0,11.0
76234,7.22,2.0,0.0,4.0,0.0,8.0
76235,7.09,3.0,0.0,5.0,0.0,5.0
76238,7.88,5.0,0.0,1.0,0.0,3.0
76248,6.89,3.0,0.0,5.0,0.0,10.0
76252,8.96,3.0,0.0,2.0,0.0,10.0
76253,7.09,3.0,0.0,2.0,0.0,5.0
76256,8.96,4.0,0.0,1.0,0.0,6.0
76258,8.69,3.0,0.0,2.0,0.0,3.0
76264,7.09,5.0,0.0,3.0,0.0,5.0
76275,5.16,3.0,0.0,3.0,0.0,10.0
76279,7.03,5.0,0.0,3.0,0.0,6.0
76286,9.41,4.0,0.0,3.0,0.0,12.0
76291,5.41,5.0,0.0,2.0,0.0,3.0
76294,6.03,1.0,0.0,5.0,0.0,10.0
76298,6.02,1.0,0.0,3.0,0.0,12.0
76304,9.26,5.0,0.0,2.0,0.0,12.0
76312,6.28,5.0,0.0,1.0,0.0,12.0
76319,8.04,3.0,0.0,4.0,0.0,2.0
76324,9.72,2.0,0.0,1.0,0.0,9.0
76342,8.63,3.0,0.0,3.0,0.0,11.0
76354,8.04,5.0,0.0,1.0,0.0,8.0
76360,9.46,4.0,0.0,2.0,0.0,10.0
76364,9.67,1.0,0.0,4.0,0.0,3.0
76369,6.27,1.0,0.0,4.0,0.0,7.0
76381,7.03,5.0,0.0,2.0,0.0,10.0
76384,7.48,1.0,0.0,1.0,0.0,12.0
76385,8.24,3.0,0.0,2.0,0.0,8.0
76392,9.19,5.0,0.0,5.0,0.0,0.0
76401,5.51,5.0,0.0,2.0,0.0,11.0
76405,9.96,3.0,0.0,1.0,0.0,8.0
76406,6.26,2.0,0.0,1.0,0.0,10.0
76409,6.73,3.0,0.0,3.0,0.0,8.0
76412,5.37,5.0,0.0,4.0,0.0,3.0
76415,7.51,4.0,0.0,2.0,0.0,12.0
76420,7.61,1.0,0.0,1.0,0.0,0.0
76424,5.27,4.0,0.0,1.0,0.0,4.0
76426,5.16,2.0,0.0,4.0,0.0,2.0
76427,5.68,2.0,0.0,3.0,0.0,1.0
76441,9.04,1.0,0.0,5.0,0.0,6.0
76449,5.84,3.0,0.0,1.0,0.0,10.0
76453,5.51,1.0,0.0,3.0,0.0,0.0
76469,6.5,5.0,0.0,1.0,0.0,12.0
76473,6.42,2.0,0.0,3.0,0.0,2.0
76483,9.66,3.0,0.0,4.0,0.0,12.0
76484,5.42,1.0,0.0,3.0,0.0,4.0
76487,8.04,5.0,0.0,1.0,0.0,8.0
76493,8.95,1.0,0.0,4.0,0.0,3.0
76495,9.1,1.0,0.0,2.0,0.0,9.0
76502,7.94,4.0,0.0,3.0,0.0,9.0
76510,9.21,4.0,0.0,4.0,0.0,4.0
76513,5.57,1.0,0.0,3.0,0.0,11.0
76522,9.85,1.0,0.0,2.0,0.0,10.0
76525,6.78,4.0,0.0,5.0,0.0,10.0
76531,7.77,1.0,0.0,2.0,0.0,8.0
76536,7.04,2.0,0.0,2.0,0.0,2.0
76537,9.93,2.0,0.0,5.0,0.0,7.0
76539,5.76,5.0,0.0,4.0,0.0,10.0
76541,7.79,1.0,0.0,1.0,0.0,12.0
